"EventDate","alias_name","price","commented","market_time","screen_size","ram_size","rom_size","battery_capacity","cost_efficient","performance","endurance","appearance","camera_performance"
2020-11-28,巨象手机,"0","1","2017年>","5.5","3GB","32GB","3970mAh大电池手机","8","8","8","8","8"
2020-11-28,带鱼屏手机,"0","0","2019年>","5.7","4GB","64GB","2800mAh","0","0","0","0","0"
2020-11-28,征服EX防爆手机,"1988","0","2020年>","3","3GB","32GB","3700mAh大电池手机","0","0","0","0","0"
2020-11-28,征服F2,"6888","0","2020年>","3","3GB","32GB","3700mAh大电池手机","0","0","0","0","0"
2020-11-28,征服S11,"3588","0","2018年10月","5","6GB","64GB","7000mAh","0","0","0","0","0"
2020-11-28,征服S12,"3388","0","2019年03月","5.99","6GB","64GB","8000mAh","0","0","0","0","0"
2020-11-28,征服S16,"5988","0","2020年>","6.3","8GB","256GB","6000mAh","0","0","0","0","0"
2020-11-28,征服S16防爆,"5988","0","2020年>","6.3","8GB","256GB","6000mAh","0","0","0","0","0"
2020-11-28,征服S18,"2988","0","2020年04月","5.7","6GB","128GB","9000mAh","0","0","0","0","0"
2020-11-28,征服S19,"3988","0","2020年>","5.7","6GB","128GB","9000mAh","0","0","0","0","0"
2020-11-28,征服S19对讲,"3988","0","2020年>","5.7","6GB","128GB","9000mAh","0","0","0","0","0"
2020-11-28,征服S6,"2388","0","2018年07月","5","3GB","32GB","5000mAh","0","0","0","0","0"
2020-11-28,征服S8,"3398","0","2019年01月>","5","6GB","64GB","6000mAh","0","0","0","0","0"
2020-11-28,征服S9,"5988","0","2018年07月","5.5","6GB","64GB","6000mAh","0","0","0","0","0"
2020-11-28,征服卫星电话,"6888","0","2020年>","3","3GB","32GB","3700mAh大电池手机","0","0","0","0","0"
2020-11-28,微软 Surface,"0","0","2020年9月","5.6","","","3577mAh大电池手机","0","0","0","0","0"
2020-11-28,微软 Surface D,"10243","0","2020年9月","5.6","6GB","128GB","3577mAh大电池手机","0","0","0","0","0"
2020-11-28,微软 Surface Light,"0","0","2019年>","","4GB","128GB","","0","0","0","0","0"
2020-11-28,微软 surface ligh,"0","0","2019年>","","4GB","128GB","","0","0","0","0","0"
2020-11-28,摩托 E5,"0","0","2018年>","","","","","0","0","0","0","0"
2020-11-28,摩托 E5 Play,"0","0","2018年>","5.2","2GB","16GB","2800mAh","0","0","0","0","0"
2020-11-28,摩托 E5 Plus,"1299","4","2018年08月","6","4GB","64GB","5000mAh","6","5","7","6","6"
2020-11-28,摩托 G6,"599","4","2018年05月","5.7","4GB","64GB","3000mAh","3","2","3","5","3"
2020-11-28,摩托 G6 Play,"0","0","2018年>","5.7","","","","0","0","0","0","0"
2020-11-28,摩托 G6 Plus,"0","0","2018年>","5.93","6GB","","","0","0","0","0","0"
2020-11-27,摩托 Z3 Play,"0","5","2018年>","6","4GB/6GB","64GB/128GB","3000mAh","4","3","4","4","4"
2020-11-28,摩托 Z4,"0","1","2019年5月","6.4","4GB","128GB","3600mAh大电池手机","0","0","0","0","0"
2020-11-28,摩托 Z4 Forece,"0","0","2019年>","6.4","8GB","128GB","3600mAh大电池手机","0","0","0","0","0"
2020-11-28,摩托 Z4 Play,"0","0","2018年>","6.22","4GB/6GB","64GB/128GB","3000mAh","0","0","0","0","0"
2020-11-28,摩托 one vision,"1398","20","2019年7月","6.34","6GB","128GB","3500mAh大电池手机","0","0","0","0","0"
2020-11-28,摩托 青柚2,"599","4","2018年05月","5.7","4GB","64GB","3000mAh","3","2","3","5","3"
2020-11-28,摩托罗拉,"12499","2","2020年09日15日","6.2","8GB","256GB","2800mAh","10","9","9","9","9"
2020-11-28,摩托罗拉 E5 Plus,"1299","4","2018年08月","6","4GB","64GB","5000mAh","6","5","7","6","6"
2020-11-28,摩托罗拉 E6,"0","0","2019年>","5.44","2GB","32GB","3000mAh","0","0","0","0","0"
2020-11-28,摩托罗拉 E6 PLUS,"0","0","2019年>","6.1","2GB/4GB","32GB/64GB","3000mAh","0","0","0","0","0"
2020-11-28,摩托罗拉 E6 play,"0","0","2018年>","6.4","4GB/6GB","64GB/128GB","4500mAh","0","0","0","0","0"
2020-11-28,摩托罗拉 E7,"940","0","","6.5","2GB","32GB","4000mAh","0","0","0","0","0"
2020-11-28,摩托罗拉 E7 Plus,"1925","0","","6.5","4GB","64GB","5000mAh","0","0","0","0","0"
2020-11-28,摩托罗拉 G,"2348","0","","6.7","4GB/6GB","64GB/128GB","5000mAh","0","0","0","0","0"
2020-11-28,摩托罗拉 G7,"0","1","2019年>","6.2","4GB","64GB","3000mAh","5","5","5","6","6"
2020-11-28,摩托罗拉 G7 Play,"0","0","2019年>","5.7","2GB","32GB","3000mAh","0","0","0","0","0"
2020-11-28,摩托罗拉 G7 Plus,"1199","20","2019年4月","6.24","6GB","128GB","3000mAh","5","5","7","7","8"
2020-11-28,摩托罗拉 G7 Power,"0","1","2019年>","6.2","4GB","64GB","5000mAh","0","0","0","0","0"
2020-11-28,摩托罗拉 G8,"0","0","","","","","","0","0","0","0","0"
2020-11-28,摩托罗拉 G9,"0","0","","6.81","4GB","128GB","5000mAh","0","0","0","0","0"
2020-11-28,摩托罗拉 G9 Power,"1565","0","","6.8","4GB","128GB","6000mAh","0","0","0","0","0"
2020-11-28,摩托罗拉 ONE MACRO,"0","0","2019年>","6.1","2GB/4GB","32GB/64GB","3000mAh","0","0","0","0","0"
2020-11-28,摩托罗拉 One Hyper,"4059","0","2019年>","6.5","4GB","128GB","4000mAh","0","0","0","0","0"
2020-11-28,摩托罗拉 P30,"1099","20","2018年08月","6.2","6GB","64GB/128GB","3000mAh（30分钟充电46%）","5","6","6","6","5"
2020-11-28,摩托罗拉 P30 Note,"899","5","2018年09月","6.2","6GB","64GB","5000mAh","7","6","8","6","6"
2020-11-28,摩托罗拉 P30 Play,"735","1","2018年08月","5.86","4GB","64GB","3000mAh","2","5","3","6","3"
2020-11-28,摩托罗拉 P40,"0","0","2019年>","6.2","6GB","64GB/128GB","4132mAh","0","0","0","0","0"
2020-11-28,摩托罗拉 RaSr 2018,"0","0","2018年>","5.8","","","","0","0","0","0","0"
2020-11-28,摩托罗拉 Razr,"0","5","2020年01月","6.2","6GB","128GB","2510mAh","7","4","7","7","3"
2020-11-28,摩托罗拉 Razr2,"12499","2","2020年09日15日","6.2","8GB","256GB","2800mAh","10","9","9","9","9"
2020-11-28,摩托罗拉 新版V3,"0","0","2018年>","","","","","0","0","0","0","0"
2020-11-28,摩托罗拉G 5G Plus,"2766","0","2020年07月","6.4","4GB","64GB","5000mAh","0","0","0","0","0"
2020-11-28,摩托罗拉ONE VISION,"1398","20","2019年7月","6.34","6GB","128GB","3500mAh大电池手机","0","0","0","0","0"
2020-11-28,摩托罗拉Z4 Play,"0","0","2018年>","6.22","4GB/6GB","64GB/128GB","3000mAh","0","0","0","0","0"
2020-11-28,改变者S1,"819","73","2016年12月15日","5.5","6GB","64GB/128GB","4070mAh","8","9","8","8","8"
2020-11-28,新AXON天机,"1159","139","2016年05月>","5.5","4GB","64GB","3250mAh","7","8","7","8","8"
2020-11-28,朵唯 6s,"598","0","2019年10月","5.71","6GB","64GB","3000mAh","0","0","0","0","0"
2020-11-28,朵唯 D9 Pro,"899","0","2019年09月","6.41","6GB","64GB","4000mAh","0","0","0","0","0"
2020-11-28,朵唯 朵喵喵,"599","2","2017年10月","5.2","4GB","64GB","2900mAh","1","1","2","2","1"
2020-11-28,朵唯D11,"899","0","2019年12月","6.3","6GB","128GB","4000mAh","0","0","0","0","0"
2020-11-28,朵唯x1,"399","0","2019年07月","2.8","2GB","16GB","2000mAh","0","0","0","0","0"
2020-11-28,朵唯抖音,"699","0","2019年08月>","2.8","1GB","8GB","2000mAh","0","0","0","0","0"
2020-11-28,柔宇 柔派2,"11588","0","2020年09月","7.8","8GB","512GB","4450mAh","0","0","0","0","0"
2020-11-28,柔宇5G折叠屏手机,"11588","0","2020年09月","7.8","8GB","512GB","4450mAh","0","0","0","0","0"
2020-11-28,标准版 酷派 S1,"819","73","2016年12月15日","5.5","6GB","64GB/128GB","4070mAh","8","9","8","8","8"
2020-11-28,格力 G0335D,"0","5","2018年>","5.99","4GB","64GB","3160mAh","4","4","6","5","4"
2020-11-28,格力 G0345D,"0","5","2018年>","5.99","4GB","64GB","3160mAh","4","4","6","5","4"
2020-11-28,格力手机三代,"0","5","2018年>","5.99","4GB","64GB","3160mAh","4","4","6","5","4"
2020-11-28,欧奇G13,"279","0","2017年04月>","5","1GB","8GB","2000mAh","0","0","0","0","0"
2020-11-28,欧奇P10,"399","0","2018年01月>","5.7","2GB","16GB","4000mAh","0","0","0","0","0"
2020-11-28,欧奇P6 Pro,"2399","0","2017年11月","5.5","4GB","64GB","10000mAh","0","0","0","0","0"
2020-11-28,欧奇P9,"999","0","2017年05月>","5","3GB","32GB","4000mAh","0","0","0","0","0"
2020-11-28,欧奇W2017,"999","0","2017年10月","4","2GB","16GB","2000mAh","0","0","0","0","0"
2020-11-28,欧奇k10,"2999","1","2018年09月","6","6GB","128GB","10000mAh","5","3","8","5","5"
2020-11-28,水滴屏,"749","0","2019年08月>","6.3","6GB","64GB","4000mAh","0","0","0","0","0"
2020-11-28,海,"1899","21","2018年10月15日","6.01","6GB","128GB","3300mAh（30分钟充电51%）大电池手机","6","7","7","6","7"
2020-11-28,海信,"1799","51","2020年06月1日","5.84","4GB","64GB","4000mAh","6","6","6","9","6"
2020-11-28,海信 H11,"618","5","2017年10月","5.99","4GB","32GB","3400mAh大电池手机","4","3","5","6","5"
2020-11-28,海信 HLT,"1699","20","2020年04月29日","5.84","4GB","64GB","4000mAh","6","6","6","8","6"
2020-11-28,海信 HLTE200T,"469","2","2017年11月","5.99","3GB","32GB","3000mAh","3","2","3","6","4"
2020-11-28,海信 HLTE202N,"1499","20","2019年10月","5.84","4GB","64GB","4000mAh","9","9","10","9","8"
2020-11-28,海信 HLTE213T,"1399","1","2018年11月","6.22","4GB","64GB","4500mAh","0","0","0","0","0"
2020-11-28,海信 HLTE300T,"618","5","2017年10月","5.99","4GB","32GB","3400mAh大电池手机","4","3","5","6","5"
2020-11-28,海信 HLTE311T,"1649","1","2018年11月","6.18","4GB","128GB","4000mAh","8","8","8","8","8"
2020-11-28,海信 HLTE510T,"1499","7","2018年06月","5.84","6GB","128GB","3020mAh","4","5","3","5","4"
2020-11-28,海信 HLTE700T,"1899","21","2018年10月15日","6.01","6GB","128GB","3300mAh（30分钟充电51%）大电池手机","6","7","7","6","7"
2020-11-28,海信 LA872D,"1899","21","2018年10月15日","6.01","6GB","128GB","3300mAh（30分钟充电51%）大电池手机","6","7","7","6","7"
2020-11-28,海信 哈利,"618","5","2017年10月","5.99","4GB","32GB","3400mAh大电池手机","4","3","5","6","5"
2020-11-28,海信 威加,"1699","3","2018年04月","5.99","6GB","128GB","3400mAh大电池手机","8","6","6","6","4"
2020-11-28,海信 彩墨屏阅读手机,"1699","20","2020年04月29日","5.84","4GB","64GB","4000mAh","6","6","6","8","6"
2020-11-28,海信 阅读手机A5,"1499","20","2019年10月","5.84","4GB","64GB","4000mAh","9","9","10","9","8"
2020-11-28,海信 阅读手机A5 Pro CC版,"1999","51","2020年06月1日","5.84","6GB","128GB","4000mAh","6","6","6","9","6"
2020-11-28,海信 阅读手机A5 ProCC,"1799","51","2020年06月1日","5.84","4GB","64GB","4000mAh","6","6","6","9","6"
2020-11-28,海信 阅读手机A5 Pro经典版,"1999","51","2020年06月1日","5.84","6GB","128GB","4000mAh","6","6","6","9","6"
2020-11-28,海信A5,"1499","20","2019年10月","5.84","4GB","64GB","4000mAh","9","9","10","9","8"
2020-11-28,海信A5C,"1699","20","2020年04月29日","5.84","4GB","64GB","4000mAh","6","6","6","8","6"
2020-11-28,海信A5Pro,"1999","51","2020年06月1日","5.84","6GB","64GB","4000mAh","6","6","6","9","6"
2020-11-28,海信A6,"1899","21","2018年10月15日","6.01","6GB","128GB","3300mAh（30分钟充电51%）大电池手机","6","7","7","6","7"
2020-11-28,海信A6L,"2799","20","2019年10月","6.53","6GB","64GB","3800mAh大电池手机","9","9","9","9","9"
2020-11-28,海信A6l,"2799","20","2019年10月","6.53","6GB","64GB","3800mAh大电池手机","9","9","9","9","9"
2020-11-28,海信U30,"0","0","","","","","","5","6","6","5","5"
2020-11-28,海信全网通手机,"1899","20","","6.517","6GB","256GB","5000mAh","8","8","9","8","8"
2020-11-28,海信双屏手机A6L,"2799","20","2019年10月","6.53","6GB","64GB","3800mAh大电池手机","9","9","9","9","9"
2020-11-28,海信四摄手机,"1899","20","","6.517","6GB","256GB","5000mAh","8","8","9","8","8"
2020-11-28,海信小海豚3,"648","1","2018年12月","6.217","4GB","32GB","4500mAh","0","0","0","0","0"
2020-11-28,海信金刚4,"1399","1","2018年11月","6.22","4GB","64GB","4500mAh","0","0","0","0","0"
2020-11-28,海信金刚4 PRO,"1649","1","2018年11月","6.18","4GB","128GB","4000mAh","8","8","8","8","8"
2020-11-28,海信金刚8000,"0","0","","","","","","8","8","8","8","9"
2020-11-28,独影天幕 SH800投影手机,"3099","2","2017年06月","5.5","3GB","64GB","4500mAh","5","5","4","6","4"
2020-11-28,独影天幕 SH808投影手机,"3099","0","2018年12月","5","4GB","64GB","4700mAh","0","0","0","0","0"
2020-11-28,电信版新一代锋尚,"499","177","2015年05月>","5.5","2GB","8GB","2500mAh","5","6","5","6","6"
2020-11-28,电霸手机,"159","0","2016年05月>","2.4","","","8800mAh","0","0","0","0","0"
2020-11-28,畅,"2499","20","2020年9月10日","6.63","8GB","128GB","4200mAh","8","9","9","8","8"
2020-11-28,畅享20,"1899","1","2020年9月10日","6.6","6GB","128GB","5000mAh","8","8","9","8","8"
2020-11-28,畅享5G,"1899","2","2020年06月1日","6.5","6GB","128GB","4000mAh","9","9","10","8","8"
2020-11-28,畅享7 Plus,"849","183","2017年04月28日","5.5","4GB","64GB","4000mAh","8","5","8","7","6"
2020-11-27,畅玩5A,"438","80","2016年06月>","5.5","2GB","16GB","3100mAh","7","4","7","6","6"
2020-11-28,畅玩6C,"0","2","2018年>","5","3GB/4GB","32GB","2900mAh","5","3","6","6","6"
2020-11-28,畅玩6C Pro,"0","1","2017年>","5","3GB","","","0","0","0","0","0"
2020-11-28,畅玩7,"688","8","2018年05月22日","5.45","2GB","16GB","3020mAh","6","5","6","6","6"
2020-11-28,盖世c7 Pro,"1615","261","2017年01月>","5.7","4GB","64GB","3300mAh大电池手机","9","4","9","9","9"
2020-11-28,盖乐世,"0","0","2021年","6.6","","","4500mAh","0","0","0","0","0"
2020-11-28,盖乐世 A8s,"1799","230","2018年12月10日","6.4","8GB","128GB","3400mAh大电池手机","7","8","8","8","8"
2020-11-28,盖乐世 F41,"0","0","2020年10月8日","6.4","6GB","128GB","6000mAh","0","0","0","0","0"
2020-11-28,盖乐世 J4,"0","1","2018年>","","2GB","","","5","5","5","5","6"
2020-11-28,盖乐世 J4+,"1999","0","2018年>","6","2GB","32GB","3300mAh大电池手机","0","0","0","0","0"
2020-11-28,盖乐世 J6,"0","0","2018年>","","2GB","","","0","0","0","0","0"
2020-11-28,盖乐世 J8,"0","0","2018年>","5.5","4GB","32GB","","0","0","0","0","0"
2020-11-28,盖乐世 J8+,"0","0","2018年>","","","","","0","0","0","0","0"
2020-11-28,盖乐世 M31s,"0","0","2020年>","6.4","","","6000mAh","0","0","0","0","0"
2020-11-28,盖乐世 M51,"2789","0","2020年>","6.7","6GB","128GB","7000mAh","0","0","0","0","0"
2020-11-28,盖乐世 S10,"3499","144","2019年02月","6.1","8GB","128GB/512GB","3400mAh（30分钟充电无%）大电池手机","8","10","8","10","10"
2020-11-28,盖乐世 S10 Lite,"0","0","","6.7","8GB","128GB","4500mAh","0","0","0","0","0"
2020-11-28,盖乐世 S11,"0","0","","6.1","8GB","128GB/512GB","3400mAh大电池手机","0","0","0","0","0"
2020-11-28,盖乐世 S11 Plus,"0","0","","6.9","","","5000mAh","0","0","0","0","0"
2020-11-28,盖乐世 S11e,"0","0","","6.3","8GB/12GB","128GB/512GB","3730mAh大电池手机","0","0","0","0","0"
2020-11-28,盖乐世 S20,"5999","8","2020年03月20日","6.2","12GB","128GB","4000mAh","7","10","7","9","9"
2020-11-28,盖乐世 S20 FE,"5399","18","2020年10月21日","6.5","8GB","256GB","4500mAh","8","9","9","8","9"
2020-11-28,盖乐世 S20+,"9047","20","2020年03月","6.7","12GB","512GB","4500mAh","7","10","8","10","10"
2020-11-28,盖乐世 S20Ultra,"10199","27","2020年03月","6.9","16GB","512GB","5000mAh","9","10","10","10","6"
2020-11-28,盖乐世 S21,"0","0","","6.2","","","4000mAh","0","0","0","0","0"
2020-11-28,盖乐世 S21 Ultra,"0","0","","6.8","","","5000mAh","0","0","0","0","0"
2020-11-28,盖乐世 S21+,"0","0","","6.7","","","4800mAh","0","0","0","0","0"
2020-11-28,盖乐世 S9+,"3699","206","2018年03月16日","6.2","6GB","64GB/128GB/256GB","3500mAh（30分钟充电37%）大电池手机","7","10","7","8","8"
